,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_raiz4,CloruroSodico_exp,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_raiz4,aleatorio2_log,Compra
1079,-0.62,0.08,-2.1,0.07,0.99358,4.44,3.25,12.5,2,3.13,M,**,3.0,0.0,0.6475710777493022,0.45306090258478837,1.4300999999999997,1.2341748042426037,3.1178704577091443,2.6647227008763354,1.1754612229259334,5.6701,1.524405301814115,156.25250001,2.0001,1.4255752335575957,0.8971343994889842,-0.7913810341891845,1
1080,-0.94,-0.19,18.3,0.526,0.992,3.12,0.38,10.7,4,2.17,B,***,1.0,0.0,0.530372392575205,0.9073591785744528,1.1100999999999999,1.1965855704530965,3.2740107546006665,4.204267160014698,1.1752179425917915,4.350099999999999,1.2612013346324789,114.49214000999999,4.0001,1.3343453316337683,0.8534709664502247,-0.09704327919158913,1
1081,0.22,0.32,9.3,0.351,1.04244,1.64,0.54,10.7,2,5.69,M,Desc,2.0,0.0,0.2169865046666124,0.6061724285557342,2.2701000000000002,1.264923416533519,3.2079241612717255,3.5293015846637554,1.1829109795138626,2.8701000000000003,1.2806843607776264,114.49214000999999,2.0001,1.6082670059166482,0.6826758429762013,-0.5003309218452187,1
1082,-0.75,0.57,2.4,-0.387,0.99356,3.33,0.84,9.5,4,2.82,R,Desc,2.0,7.6923076923076925,0.9247492261959457,0.47987942751185475,1.3000999999999998,1.2947336747987865,3.1543429420806492,1.6872500259138339,1.175458144371833,4.5601,1.3149869056701249,90.25190001,4.0001,1.3980370562425342,0.9806882205714998,-0.7338921413174575,0
1083,1.41,0.38,7.2,0.474,1.01481,4.37,0.5,9.6,2,3.47,B,***,1.0,0.0,0.7717878575161979,0.008539295317036899,3.4601,1.2722705276128494,3.191901221714632,3.9912321789215266,1.1787155555904512,5.600099999999999,1.2758968508762987,92.16192000999999,2.0001,1.454049896063689,0.9373556407445152,-4.744794912690248,1
1084,0.22,0.28,2.2,0.504,0.9917,4.4,1.1,10.5,2,5.82,M,*,2.0,0.0,0.6962492277172911,0.22122956440179964,2.2701000000000002,1.2599532861839393,3.1527486328762078,4.112783294830862,1.1751717330525746,5.6301000000000005,1.3426851352899023,110.25210000999999,2.0001,1.6160235509915883,0.9135332060561093,-1.507842460399903,1
1085,0.35,-0.58,11.95,-0.511,0.99687,3.11,0.29,9.7,3,2.35,B,**,2.0,0.0,0.08206654091236631,0.3553069219188565,2.4001,1.1350985329980674,3.2278069842243546,1.4904826594211797,1.1759673161454927,4.3401,1.249832766442518,94.09194000999999,3.0001,1.352896093381412,0.5355777297370782,-1.0343299727432076,1
1086,1.73,-0.23,22.7,0.053,0.993,2.43,0.7,11.4,2,2.42,MM,**,1.0,0.0,0.09665264086396208,0.1851162489264534,3.7801,1.1907056541051355,3.304914297596147,2.6198052946698485,1.1753719350348266,3.6601000000000004,1.2993167122751494,129.96228001,2.0001,1.3599085401587048,0.5578816189862219,-1.6859205531791623,1
1087,0.21,-1.33,8.1,0.047,1.04098,4.25,1.9,8.7,3,1.85,B,***,1.0,7.6923076923076925,0.5083673674611692,0.4357578017506568,2.2601,0.9767249429695697,3.198797692933092,2.6041335252254427,1.1826904035674173,5.4801,1.4186211702904328,75.69174000999999,3.0001,1.2993167122751494,0.844480886039808,-0.8303072015711632,1
1088,1.58,0.0,6.3,0.197,0.9924,2.0,1.26,5.2,3,1.83,R,***,3.0,7.6923076923076925,0.3542312681512222,0.43875088195959877,3.6301,1.2233954233983266,3.1849597566329026,3.0255715022436367,1.1752795468328698,3.2301,1.3589133922297945,27.04104001,3.0001,1.2970312663071888,0.771590521170246,-0.8234644706290093,1
1089,1.29,1.36,10.3,0.623,0.94667,3.62,2.11,11.5,2,4.4,M,**,2.0,0.0,0.1750719136141562,0.33258225247292417,3.3401,1.3774588735174138,3.2154704875635067,4.63251538373634,1.168172998523843,4.850099999999999,1.4366631369225078,132.25230001,2.0001,1.524405301814115,0.6470471388649783,-1.1003944680324655,1
1090,-0.12,-2.24,12.15,-0.085,1.0283,2.85,1.9,10.8,4,1.5,B,***,1.0,7.6923076923076925,0.6545784937667941,0.5893566400143508,1.9300999999999997,0.1,3.2292927402047367,2.2821089648156208,1.1807695058405594,4.0801,1.4186211702904328,116.64216001000001,4.0001,1.2574460038286217,0.899550812313503,-0.5284564878222322,1
1091,0.21,0.34,1.4,0.009,0.99091,2.97,1.38,11.0,2,2.13,R,**,2.0,0.0,0.6013703005260064,0.35871769044269664,2.2601,1.2673866690002664,3.1463470862848397,2.507033044543153,1.175050021848251,4.2001,1.3707136954637515,121.00220001,2.0001,1.3301161087441322,0.8806916541706894,-1.024780470220818,1
1092,1.57,0.49,34.6,0.094,1.03671,3.08,0.59,9.1,5,1.0,M,Desc,2.0,0.0,0.05362219047026484,0.05152152869424276,3.6201000000000003,1.2854187742853884,3.3844144568609793,2.729449662370977,1.1820445851790518,4.3101,1.2865942412251632,82.81182000999999,5.0001,1.1892219798129464,0.4816880454616163,-2.962702244497356,0
1093,0.31,1.65,2.2,-0.506,0.9926,3.37,-0.03,14.0,2,1.0,R,Desc,1.0,0.0,0.0782779148775814,0.7499184733556156,2.3601,1.4043979646720541,3.1527486328762078,1.4979537348421041,1.1753103453210327,4.600099999999999,1.2066715864692208,196.00280001,2.0001,1.1892219798129464,0.5293030187166506,-0.2875807129566652,1
1094,0.445,0.56,7.7,0.04,0.94728,4.17,0.0,15.3,4,1.3,B,*,2.0,0.0,0.8829680496218067,0.10535008010009017,2.4951,1.2935802771829035,3.1957381058521364,2.585968243210757,1.168268650734563,5.4001,1.210917804469813,234.09306001000002,4.0001,1.2315064179595772,0.9694209324086883,-2.2489720043344064,1
1095,1.04,0.35,-21.2,0.416,1.02985,3.05,-0.45,8.9,3,1.37,R,Desc,1.0,0.0,0.98157847506682,0.7342511080458344,3.0901,1.268612928410997,2.9467478848050526,3.7663260358473583,1.18100481915357,4.280099999999999,1.1418751370995184,79.21178001,3.0001,1.240771094917026,0.9954163641846369,-0.30868965030588913,1
1096,0.33,0.14,4.8,0.052,1.01384,3.21,0.48,9.4,2,1.23,R,***,2.0,0.0,0.7957055320946074,0.925929814969635,2.3801,1.2420778042859848,3.173288777514792,2.617186798841301,1.1785674516711242,4.440099999999999,1.2734827462711917,88.36188001000001,2.0001,1.2220277960864725,0.944532937645453,-0.076786702038879,1
1097,0.3,0.32,57.0,0.045,1.04331,3.09,0.33,7.5,3,5.96,B,****,1.0,0.0,0.2111343598584764,0.9302682277502091,2.3501,1.264923416533519,3.5204475201628456,2.5989304629716,1.1830423599565338,4.3201,1.2549236329410878,56.251500009999994,3.0001,1.6242537191084394,0.6780301867482699,-0.07211297193974317,1
1098,1.17,0.35,42.8,0.051,0.96568,2.76,-0.95,11.0,2,2.72,M,Desc,3.0,0.0,0.27182474047657934,0.00652621553749877,3.2201,1.268612928410997,3.436099816561111,2.61457092019977,1.171142918755722,3.9901,1.0466569436094728,121.00220001,2.0001,1.3887966286741709,0.7221994479817369,-5.008073729305665,1
1099,0.41,0.72,1.15,0.063,0.97384,3.37,0.38,11.4,2,1.0,MB,***,2.0,7.6923076923076925,0.6074497835914111,0.1467664322459854,2.4601,1.3116760709385378,3.1443385669896737,2.646134775609269,1.172410848709228,4.600099999999999,1.2612013346324789,129.96228001,2.0001,1.1892219798129464,0.8829082970404921,-1.9178399527317278,1
1100,0.18,1.26,8.1,1.172,1.04253,3.11,0.54,11.3,2,2.0,MM,Desc,1.0,0.0,0.05357288408893468,0.29396911297891326,2.2301,1.3677921696369897,3.198797692933092,8.021295961231719,1.1829245726242497,4.3401,1.2806843607776264,127.69226001000001,2.0001,1.3160849800988454,0.48157771517419473,-1.2237447775607286,1
1101,0.41,0.27,42.8,0.629,0.99672,1.77,0.41,14.4,2,1.65,R,*,1.0,0.0,0.01651944765349911,0.27958551061188053,2.4601,1.258701517906969,3.436099816561111,4.660394028336677,1.1759442561994042,3.0001,1.264923416533519,207.36288001,2.0001,1.2758968508762987,0.3596562663409898,-1.2738837373510656,1
1102,1.08,0.32,-24.2,-0.91,1.04402,3.18,-0.93,9.6,2,4.09,B,****,1.0,0.0,0.4644194215839734,0.7938191838494121,3.1301,1.264923416533519,2.9169890007895494,1.0001000050001667,1.1831495460518189,4.4101,1.0509906605979735,92.16192000999999,2.0001,1.5020402779343849,0.8256144724285307,-0.23070112047172953,1
1103,0.24,0.34,54.2,-0.308,1.00758,5.13,-0.95,16.7,2,1.97,M,*,2.0,0.0,0.36870283008985416,0.8678027613322468,2.2901000000000002,1.2673866690002664,3.504292969779491,1.8259492704572016,1.177610301450183,6.360099999999999,1.0466569436094728,278.89334001,2.0001,1.3127824673798227,0.7793485312958212,-0.14160928950224377,1
1104,0.52,-0.67,-34.0,0.047,0.99542,3.19,0.48,15.8,2,1.83,R,**,3.0,0.0,0.6826237360376065,0.8213256587212066,2.5701,1.1193910453112401,2.812831757755911,2.6041335252254427,1.1757443464836446,4.4201,1.2734827462711917,249.64316001,2.0001,1.2970312663071888,0.9090319852783401,-0.19664378134887,1
1105,0.56,-0.78,95.0,0.303,0.99695,3.32,-1.11,3.0,3,1.0,R,**,3.0,7.6923076923076925,0.960629137592064,0.6253926061239327,2.6101,1.0992479142328835,3.7204796452342013,3.3638965851292038,1.1759796142287402,4.5501,1.0098776809959786,9.000600010000001,3.0001,1.1892219798129464,0.9900633204883695,-0.46912376645065235,1
1106,-0.32,-1.05,10.9,-0.074,0.9948,3.3,1.89,13.3,2,3.85,M,**,2.0,7.6923076923076925,0.8863308483985287,0.933167742895836,1.7300999999999997,1.0444697436620864,3.219972903471543,2.3073507386640526,1.1756489690029708,4.530099999999999,1.4177446878757824,176.89266001000001,2.0001,1.4840128901960232,0.9703424094843732,-0.0690014861515476,1
1107,1.1,0.68,1.5,0.05,0.9946,3.32,1.25,14.9,3,4.82,R,*,1.0,0.0,0.4630966341117241,0.1889500281497244,3.1501,1.3072222493133268,3.1471494180794775,2.611957656129378,1.1756181971213207,4.5501,1.357916053210368,222.01298001,3.0001,1.5532187038343133,0.8250262218402346,-1.6654392286673616,1
1108,0.2,0.38,-26.8,-0.348,1.0004,3.34,1.82,6.9,4,5.39,MM,Desc,1.0,0.0,0.590999639825741,0.7419933730058345,2.2501,1.2722705276128494,2.89044034956246,1.7543527754831683,1.1765096023607478,4.5701,1.411563310177679,47.611380010000005,4.0001,1.5899260082059876,0.8768713170643347,-0.2982026560607036,1
1109,0.19,-0.52,27.3,-0.254,0.9932,3.2,0.0,16.8,3,2.74,R,Desc,3.0,16.666666666666664,0.8460137685366403,0.9651671296077351,2.2401,1.1452186817149212,3.3363216540703595,1.927261339283878,1.1754027262613453,4.4300999999999995,1.210917804469813,282.24336001,3.0001,1.3906594891608264,0.9591171254046787,-0.03529077855680717,0
1110,0.5,2.1,-47.4,-0.416,1.0002,3.19,0.44,9.5,8,1.73,B,**,1.0,0.0,0.054852780499328846,0.4727602150006113,2.5501,1.4433608925801444,2.6484482806014555,1.639022454844404,1.1764788979634293,4.4201,1.2686129284109968,90.25190001,8.0001,1.2854187742853884,0.48441743974480206,-0.7488337637043919,0
1111,0.27,0.69,23.2,0.308,1.02435,3.06,0.47,9.7,3,4.91,MM,*,2.0,0.0,0.5485530064561864,0.10048616567258561,2.3201,1.3083399737549222,3.30837168440485,3.3807581869310317,1.1801691995048522,4.2901,1.2722705276128494,94.09194000999999,3.0001,1.5591888029976957,0.860689950296214,-2.296168565098991,1
1112,-1.08,0.39,2.0,-0.404,0.96975,1.84,0.52,10.9,4,2.29,R,***,1.0,0.0,0.003899329582852329,0.11489395712914174,0.9700999999999997,1.2734827462711917,3.1511519013236557,1.6588092073772733,1.1717758443848487,3.0701000000000005,1.2782973296746656,118.81218001,4.0001,1.3467974162451317,0.25322867060941173,-2.1623753617812893,1
1113,1.075,0.19,58.7,0.37,0.98977,3.34,0.56,10.0,3,1.48,R,*,3.0,0.0,0.8547289869889384,0.7354065098217646,3.1251,1.2485502799234645,3.5301481662891416,3.5969994075256366,1.1748743212646602,4.5701,1.283058118665015,100.00200000999999,3.0001,1.2549236329410878,0.9615771126768258,-0.3071176456018078,1
1114,0.75,0.25,-32.1,-0.424,0.95487,3.39,1.47,14.3,1,2.0,M,**,1.0,0.0,0.29291227769593575,0.5289438591464602,2.8001,1.2561867176898298,2.8339363838714084,1.6259625843402337,1.1694568550179791,4.6201,1.3793679850856047,204.49286001000002,1.0001,1.3160849800988454,0.7358057717451046,-0.6365751655621473,1
1115,0.62,-1.27,47.1,-0.442,0.99042,3.48,-1.16,12.0,3,1.61,MB,***,3.0,0.0,0.5763103639829442,0.08840211619905691,2.6701,0.9924396939761624,3.4622965866323208,1.5969570904115744,1.1749745110803194,4.7101,0.997515758135409,144.00240001,3.0001,1.271054834012655,0.8713731286923254,-2.424078758457378,1
1116,0.28,-0.06,8.0,0.048,0.99498,4.33,-0.55,4.6,2,2.24,R,Desc,3.0,0.0,0.6982891793750403,0.19157193460690825,2.3301000000000003,1.2151198170995612,3.1980336191567154,2.606738961251562,1.175676661630665,5.5601,1.1247002231352543,21.160920009999995,2.0001,1.3416511385466219,0.9142014121013851,-1.6516698341565443,1
1117,2.3,0.32,-10.5,0.256,0.99215,2.7,1.67,10.8,2,4.75,M,Desc,1.0,0.0,0.9908464876197116,0.16543640978555862,4.350099999999999,1.264923416533519,3.0461473956843896,3.2094513386690577,1.1752410453174695,3.9301000000000004,1.3980370562425342,116.64216001000001,2.0001,1.5485272399951857,0.9977572521055874,-1.7982165117054385,1
1118,-0.13,0.2,18.1,-0.115,1.02884,3.15,0.5,7.2,2,1.6,M,Desc,2.0,0.0,0.8588544107697509,0.4034993285361157,1.9201,1.249832766442518,3.2725851030964392,2.214662451976329,1.1808515019307937,4.3801,1.2758968508762987,51.84144001,2.0001,1.269835642138463,0.9627350148138154,-0.907190072150123,0
1119,0.25,-0.52,62.4,0.082,0.9995,3.03,-0.59,9.2,4,1.9,B,**,3.0,0.0,0.9601637892282582,0.899334590669229,2.3001,1.1452186817149212,3.550989183055307,2.6968920030693093,1.176371413636784,4.2600999999999996,1.117604416185178,84.64184000999998,4.0001,1.3049781597216514,0.9899434235269414,-0.10592496294185359,1
1120,0.33,0.14,8.1,0.416,0.9911,3.32,0.27,12.1,2,2.15,R,*,2.0,0.0,0.7153847599133085,0.0900232473051914,2.3801,1.2420778042859848,3.198797692933092,3.7663260358473583,1.1750792976174462,4.5501,1.2472638291459033,146.41242000999998,2.0001,1.332235754855271,0.9197444816219954,-2.4059387634501395,0
1121,0.92,-0.42,2.4,0.087,0.99045,2.77,0.44,9.4,6,1.15,R,**,2.0,0.0,0.6387846303119119,0.42259664113579665,2.9701,1.1615122979460664,3.1543429420806492,2.710410230490246,1.174979134606951,4.0001,1.2686129284109968,88.36188001000001,6.0001,1.210917804469813,0.894076650960599,-0.8609643769904922,1
1122,0.42,0.89,-39.0,-0.465,1.02855,4.29,0.64,15.9,2,1.8,R,***,3.0,0.0,0.36759371292110055,0.38328302882430243,2.4701,1.3301161087441322,2.754899811695465,1.5606462526549612,1.1808074691169368,5.520099999999999,1.2924237860693326,252.81318001,2.0001,1.2935802771829035,0.7787621062851898,-0.9585706142664487,1
1123,0.5,0.33,2.2,0.051,0.95054,5.09,1.52,4.1,2,1.59,R,Desc,2.0,0.0,0.6527788641643045,0.602044201490672,2.5501,1.2661568398219183,3.1527486328762078,2.61457092019977,1.168779443368216,6.3201,1.384106392470088,16.810820009999997,2.0001,1.2686129284109968,0.8989320923479454,-0.5071627542552756,0
1124,-0.12,0.36,-39.1,0.036,0.99573,3.04,0.32,17.7,3,1.79,B,***,3.0,0.0,0.8864872708394262,0.999287375692545,1.9300999999999997,1.269835642138463,2.7537033314889636,2.57564503042776,1.1757920265210267,4.270099999999999,1.2536567227380548,313.29354000999996,3.0001,1.2924237860693326,0.9703852086492827,-0.0005552282996572428,1
1125,0.27,-1.02,1.2,0.018,0.97664,3.87,-1.03,10.3,1,2.61,M,*,2.0,0.0,0.1805985117490384,0.5971964374827281,2.3201,1.0509906605979737,3.1447405788052,2.5296981820734556,1.17284497625414,5.100099999999999,1.0287603068404325,106.09206001000001,1.0001,1.3784144208499975,0.6520881562716487,-0.5152453972557333,1
1126,0.84,0.35,2.6,0.431,0.99146,3.22,0.44,11.3,2,5.99,R,*,3.0,7.6923076923076925,0.9957046662755542,0.4236602211209196,2.8901,1.268612928410997,3.155934837494356,3.8232467645909836,1.1751347614960266,4.4501,1.2686129284109968,127.69226001000001,2.0001,1.6260011454330778,0.9989777639904521,-0.858451700946817,1
1127,1.56,1.75,6.6,0.123,0.9953,1.96,2.09,9.4,2,4.39,R,**,2.0,0.0,0.8225158928339215,0.45057137083087817,3.6101,1.4133377044060271,3.187278619956096,2.8097626118265255,1.1757258881375616,3.1901,1.4349739754437318,88.36188001000001,2.0001,1.5236990810765432,0.9523884980543267,-0.7968891823862425,1
1128,0.3,1.85,10.6,0.039,0.99815,3.27,0.3,9.3,3,7.07,M,Desc,1.0,0.0,0.24458693691147915,0.6038207418419067,2.3501,1.422110953784328,3.217724058027041,2.583383567520781,1.176164039195082,4.5001,1.2511113170905905,86.49186001000001,3.0001,1.6854649634588754,0.7034004996369242,-0.5042170221560879,1
1129,0.24,-0.77,12.75,0.451,0.99386,2.43,0.57,12.9,2,3.32,B,****,1.0,0.0,0.37425170158333754,0.055328584923250546,2.2901000000000002,1.1011252444212836,3.233737746976377,3.9004814724886803,1.1755043201437798,3.6601000000000004,1.2842400737095656,166.41258001,2.0001,1.441695191503619,0.7822626979244259,-2.891622108507168,1
1130,0.35,0.35,1.1,0.045,0.992,3.34,0.68,3.6,1,6.25,MM,*,1.0,7.6923076923076925,0.6925224742481259,0.5419830431464733,2.4001,1.268612928410997,3.1439364009202277,2.5989304629716,1.1752179425917915,4.5701,1.2970312663071888,12.960720010000003,1.0001,1.6409146757333355,0.9123086717038024,-0.6122299140122598,1
1131,1.94,0.64,2.6,0.086,0.9662,3.38,0.74,10.7,3,1.32,R,Desc,3.0,0.0,0.22136832229003778,0.15868653145395206,3.9901,1.3027224329743134,3.155934837494356,2.707701175013249,1.1712238411361362,4.610099999999999,1.303851759791075,114.49214000999999,3.0001,1.2341748042426037,0.686093205543506,-1.8398321769244548,0
1132,0.34,-0.86,2.0,0.481,0.9964,3.34,0.59,15.6,4,1.1,M,**,3.0,0.0,0.0513978205665383,0.4879475314650249,2.3901,1.0838711060373245,3.1511519013236557,4.01926881792765,1.1758950571131963,4.5701,1.2865942412251632,243.36312001,4.0001,1.203815674215188,0.47663339285704237,-0.7172245651956125,0
1133,1.8,-0.97,2.1,0.18,1.04206,2.35,0.64,13.4,2,3.41,M,Desc,2.0,0.0,0.6626123705129902,0.4398888594296554,3.8501,1.0615965024012595,3.1519505704301434,2.974571514842188,1.1828535812142669,3.5801000000000003,1.2924237860693326,179.56268001,2.0001,1.4491458896152714,0.9022974382312845,-0.8208750813862355,1
1134,1.84,-1.05,-14.3,0.035,0.98916,3.87,-0.48,7.7,2,1.05,M,*,3.0,7.6923076923076925,0.49998690615606145,0.5482302716381751,3.8901,1.0444697436620864,3.01196617768779,2.573070672790681,1.1747802736562298,5.100099999999999,1.13680406795298,59.29154001,2.0001,1.1965855704530963,0.8409803079185134,-0.600772538402914,0
1135,0.13,0.46,0.9,-0.532,0.97426,3.7,0.35,11.2,2,3.94,R,Desc,2.0,0.0,0.7348992508270191,0.00027068942577890276,2.1801,1.2818728881073684,3.1423261913368075,1.4595088864671422,1.1724759985882802,4.9300999999999995,1.2574460038286217,125.44224000999998,2.0001,1.490849949873888,0.9259517657082226,-7.755827836036464,1
1136,1.08,0.19,2.2,0.093,0.99994,2.97,1.97,11.3,4,6.62,M,Desc,3.0,7.6923076923076925,0.6994086890687222,0.47991814930211996,3.1301,1.2485502799234645,3.1527486328762078,2.726721576978643,1.176438978652557,4.2001,1.4247115308373575,127.69226001000001,4.0001,1.6614610622575319,0.9145674966070191,-0.7338114803883566,1
1137,-0.81,0.29,11.9,-0.404,0.95249,3.02,0.58,10.4,2,1.03,B,***,2.0,0.0,0.34230592882530686,0.742894402651193,1.2400999999999998,1.2612013346324789,3.2274352244704048,1.6588092073772733,1.1690846590279165,4.2501,1.2854187742853884,108.16208001,2.0001,1.1936564738506834,0.765016910098266,-0.2969893137348514,1
1138,0.3,0.47,54.9,0.202,0.9927,3.19,0.45,9.5,2,1.73,R,**,1.0,0.0,0.08593172179300446,0.24154971208274312,2.3501,1.283058118665015,3.5083525602927677,3.0407372425102426,1.1753257436572144,4.4201,1.269835642138463,90.25190001,2.0001,1.2854187742853884,0.5417597470260493,-1.4200279453804754,1
1139,-1.21,0.35,7.8,-0.104,1.03298,4.33,0.79,6.0,2,1.0,MM,*,2.0,0.0,0.6532567780506285,0.4338919812633788,0.8400999999999998,1.268612928410997,3.1965038265355634,2.239158218666381,1.181479571885209,5.5601,1.309454840875561,36.00120001,2.0001,1.1892219798129464,0.8990965256742451,-0.8345966237857613,1
1140,0.34,0.25,12.1,0.059,1.02835,3.14,0.56,13.1,2,1.94,M,**,1.0,0.0,0.6128825015725263,0.982604978114915,2.3901,1.2561867176898298,3.2289214934583343,2.635571377387802,1.1807770987887733,4.3701,1.283058118665015,171.61262000999997,2.0001,1.309454840875561,0.884875093742847,-0.017387766622608016,1
1141,0.98,0.25,17.9,0.03,1.05289,4.56,0.44,8.9,2,2.94,R,***,1.0,0.0,0.8162273737391443,0.8376373230448487,3.0301,1.2561867176898298,3.271157585963792,2.5602374292714383,1.1844861687427912,5.790099999999999,1.2686129284109968,79.21178001,2.0001,1.4088891062124738,0.950563364823037,-0.17698198989189454,1
1142,0.88,0.33,7.4,0.123,0.99268,3.25,0.49,9.6,1,1.94,B,***,1.0,0.0,0.3442872197962953,0.8644491701769329,2.9301,1.2661568398219183,3.1934376352275566,2.8097626118265255,1.1753226640383954,4.4801,1.274691513076216,92.16192000999999,1.0001,1.309454840875561,0.7661208241244121,-0.14548053405681505,1
1143,1.76,-2.0,12.7,-0.052,1.01801,3.63,0.59,9.3,3,1.75,M,*,3.0,0.0,0.7464594878577653,0.28034211622657246,3.8101,0.7000000000000002,3.233368029393106,2.358674951192602,1.1792037503804533,4.860099999999999,1.2865942412251632,86.49186001000001,3.0001,1.2877664951527747,0.9295708303487107,-1.2711827435207028,1
1144,0.25,0.32,10.3,0.041,0.9969,3.83,0.52,9.1,3,3.37,R,*,1.0,0.0,0.0655529007822202,0.45191658649477406,2.3001,1.264923416533519,3.2154704875635067,2.588555504869192,1.1759719279719252,5.0601,1.2782973296746656,82.81182000999999,3.0001,1.4458486830036947,0.506406911114362,-0.7939090935436299,1
1145,0.75,0.5,71.8,0.036,0.97286,3.34,-0.59,11.0,2,2.07,R,*,3.0,0.0,0.2515787925839058,0.6842251182221221,2.8001,1.2865942412251632,3.6023473473563965,2.57564503042776,1.1722587900733143,4.5701,1.117604416185178,121.00220001,2.0001,1.3236956157170052,0.7083701362700725,-0.37923806115876174,1
